id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1301861,Martine's lodging East Village,2189535,Martine,,Hastings-Sunrise,49.28535,-123.05528,Private room,50,30,10,2019-04-16,0.14,4,0
1316477,224 Yaletown Park.  Long term stay welcome,600607,Bruce,,Downtown,49.2772,-123.11841,Entire home/apt,85,90,5,2019-03-01,0.12,51,225
1343411,Close to Anywhere: Location Location Location,6904778,Mari,,Strathcona,49.27634,-123.09831,Entire home/apt,99,1,30,2018-12-03,0.67,1,3
1343519,*Best choice in downtown-5 Stars*,70137,Kai,,West End,49.28073,-123.13043,Private room,95,3,50,2019-05-03,0.82,3,251
1349965,"Beautiful 1 Bedroom in Dunbar, Vancouver",7324823,Kate,,Dunbar Southlands,49.24078,-123.1838,Entire home/apt,136,30,51,2018-09-03,0.72,2,335
1352691,Modern Condo in the Heart of Downto,7341876,Sigrid,,Downtown,49.28027,-123.1258,Entire home/apt,188,3,85,2019-04-17,1.25,4,37
1361276,Private space in heritage home in lovely area,1743089,Darren,,Kensington-Cedar Cottage,49.25713,-123.07497,Entire home/apt,275,4,11,2019-05-04,0.16,3,1
1365609,AMAZING LOCATION 1BD CHARMING APT IN DOWNTOWN,7336501,Maha,,Downtown,49.27824,-123.12882,Entire home/apt,156,4,79,2019-04-22,1.13,1,84
1375143,100 Year Old Character Home off Main,1334665,Gaëlle And James,,Riley Park,49.24686,-123.0963,Entire home/apt,145,30,1,2017-12-18,0.06,2,200
1378220,QUIET COZY SUNNY BR (ENSUITE) + ADJ STUDY IN HOUSE,7465731,Brian,,West Point Grey,49.25864,-123.19965,Entire home/apt,110,2,45,2019-05-05,1.29,2,267
1380472,downtown furnished one bedroom den city view,6848356,Tina,,Downtown,49.28147,-123.12493,Entire home/apt,225,30,5,2019-02-01,0.07,3,142
1387803,Martine's Lodging East Village 2,2189535,Martine,,Hastings-Sunrise,49.2844,-123.0538,Private room,50,30,5,2017-03-29,0.07,4,3
1393178,Private Bedroom Yaletown Vancouver,7526525,Isamu,,Downtown,49.2744,-123.12444,Private room,123,15,27,2018-09-18,0.44,2,0
1397291,Bright bedroom in shared condo,7547807,Melanie,,Downtown,49.27971,-123.11962,Private room,60,6,26,2019-05-10,0.59,2,280
1398788,Stunning 1 Bedroom Laneway,7554741,Ruth,,Arbutus Ridge,49.23757,-123.16558,Entire home/apt,75,31,82,2019-04-30,1.17,1,162
1399744,Luxury 2 BDR With Wrap Around Deck,7560143,Sandy,,Mount Pleasant,49.2698,-123.11051,Entire home/apt,450,30,8,2018-07-30,0.14,1,159
1417881,3bdrm Renovated Character Home,7499193,Tracey,,Grandview-Woodland,49.26819,-123.06761,Entire home/apt,399,5,36,2018-08-26,0.51,3,227
1418910,Private Room - Commercial Drive,7499193,Tracey,,Grandview-Woodland,49.26465,-123.06995,Private room,89,4,132,2019-05-09,1.89,3,135
1422076,173 The Lions Studio,600607,Bruce,,West End,49.28793,-123.12823,Entire home/apt,93,32,2,2018-08-18,0.16,51,0
1422750,Furnished bedroom in spacious home,7657825,Lidia,,Killarney,49.21288,-123.02664,Private room,68,3,23,2019-04-17,0.38,2,80
1445873,3 Bdrm Heritage House in Kitsilano,7762238,Rebekah,,Kitsilano,49.26612,-123.17528,Entire home/apt,325,5,8,2017-07-22,0.11,1,107
1466647,One Bedroom & Secured Underground Parking,7856227,Christian,,Downtown,49.28111,-123.11042,Entire home/apt,280,3,10,2019-05-03,0.18,1,81
1479325,High-end Luxury in the West End,483861,Pat And Walter,,West End,49.27992,-123.13403,Entire home/apt,109,30,43,2019-02-28,0.89,2,171
1494659,Room in Leafy East Vancouver,942909,Thor,,Grandview-Woodland,49.2753,-123.06408,Private room,90,2,4,2019-05-03,0.18,1,198
1502887,244 1 BED & DEN.WATER VIEW!  EXTENDED STAY,600607,Bruce,,Downtown,49.29128,-123.12783,Entire home/apt,99,90,5,2018-12-01,0.08,51,179
1507975,Modern new room with private entry!,51695,Natasha & Paolo,,Riley Park,49.24654,-123.0927,Private room,64,3,217,2019-04-24,3.10,2,223
1511649,Nice room in Dunbar 20min to DT,5514406,Henry,,Dunbar Southlands,49.2386,-123.18416,Private room,79,3,15,2018-09-02,0.32,2,274
1520500,Spacious Loft Style Apartment,7290306,John And Alex,,Kitsilano,49.26891,-123.14806,Entire home/apt,129,4,21,2018-09-21,0.30,1,0
1525113,"114 Studio ""West of Denman""",600607,Bruce,,West End,49.29184,-123.13893,Entire home/apt,75,30,6,2018-08-10,0.10,51,68
1530460,Funky Room On Vancouver's Hip East,6329283,Ruby,,Kensington-Cedar Cottage,49.25501,-123.07953,Private room,38,30,16,2019-02-28,0.23,4,67
1565861,Deluxe Kitsilano Beach Waterfront 2 Bedroom House,8328973,Adam,,Kitsilano,49.27334,-123.15193,Entire home/apt,350,5,64,2018-12-31,0.95,1,76
1604919,Executive Comfort only 1 Block from Robson Street,8550324,John,,West End,49.2861,-123.12813,Entire home/apt,301,3,98,2019-04-13,2.25,1,212
1610084,Lakeside Cottage with Stunning View,8556789,Ocea,,Kensington-Cedar Cottage,49.25735,-123.06257,Entire home/apt,109,2,124,2019-05-02,1.79,1,85
1614025,Downtown 1bdrm with amazing views!,3092935,Brad,,Downtown,49.27967,-123.1262,Entire home/apt,110,31,92,2019-02-14,1.35,11,257
1614591,Luxury in the Heart of Downtown,7341876,Sigrid,,Downtown,49.28077,-123.12619,Entire home/apt,145,3,89,2019-04-23,1.41,4,42
1620084,Bright private suite around SoMain,8618932,Fawziah,,Kensington-Cedar Cottage,49.23896,-123.08303,Entire home/apt,60,28,1,2019-02-28,0.40,1,17
1623556,Private Top Floor in hip Main St,8633501,Robin,,Riley Park,49.25197,-123.0951,Private room,85,1,186,2019-05-01,2.69,1,197
1629426,In the heart of the city,8368718,Yvonne,,Downtown,49.27491,-123.12239,Entire home/apt,59,30,116,2019-01-31,1.72,3,168
1629480,Garden Suite-Quiet/Private&Central,8660533,Tracy And Richard,,Riley Park,49.25106,-123.1077,Entire home/apt,95,30,120,2019-01-31,1.97,1,280
1657214,"Amazing 2000sqft Downtown loft, 3 patios + Parking",8784861,Dianna,,Downtown,49.28043,-123.11013,Entire home/apt,250,90,3,2014-08-07,0.04,1,365
1660055,"Lakeside 3 bdrm house, 6 mo rental",8796977,Diane,,Kensington-Cedar Cottage,49.25892,-123.06569,Entire home/apt,93,180,0,,,1,365
1678196,Two Bedroom Green Couch Townhouse,3058819,Michy+Jon,,Fairview,49.26565,-123.13175,Entire home/apt,150,2,67,2019-05-06,1.13,1,154
1678734,"Bright, Modern Space on Beautiful Park",1896075,Jen & Jean,,Kensington-Cedar Cottage,49.2531,-123.06486,Entire home/apt,125,3,50,2019-04-09,0.78,1,241
1684313,Cozy Modern Garden Suite,8905965,Andrea,,Hastings-Sunrise,49.28628,-123.04446,Entire home/apt,130,2,105,2019-04-29,1.56,1,241
1703616,Beautiful Kitsilano Apartment..,8993938,James And Jewel,,Fairview,49.26657,-123.14539,Entire home/apt,101,30,0,,,2,167
1707488,Commercial Drive Little Italy Private Main Suite,6109037,Linda,,Grandview-Woodland,49.27037,-123.06828,Entire home/apt,115,2,29,2019-04-28,0.49,1,321
1714639,Your Home Away from Home 1 BR Suite,9042495,Vivian,,Oakridge,49.22746,-123.11047,Entire home/apt,79,1,225,2019-04-28,3.70,1,240
1717967,2 Bedroom Garden Flat - Main Street,9057463,Mary,,Riley Park,49.24822,-123.09823,Entire home/apt,119,2,223,2019-05-05,3.36,1,97
1718688,Funky 1BD apt in trendy Kitsilano!,9061880,Jessica,,Kitsilano,49.26642,-123.16156,Entire home/apt,101,2,27,2019-04-21,1.29,1,3
1722641,Newly renovated studio w/HUGE patio,9081002,Tory & Danni,,Downtown,49.27717,-123.12752,Entire home/apt,99,90,160,2018-12-18,4.13,1,225
1736349,Master bedroom + private bathroom + secure parking,6120439,Kerry,,Kensington-Cedar Cottage,49.25199,-123.07803,Private room,103,3,90,2019-05-09,1.96,2,8
1742662,Modern Executive Laneway Coach Home,8390140,Alan And Ivonne,,Renfrew-Collingwood,49.24646,-123.02875,Entire home/apt,98,4,57,2019-05-06,0.84,1,8
1759915,Clean & Cozy private room in Heart of Downtown,1721044,Carolyn & L,,Downtown,49.27811,-123.11052,Private room,64,1,290,2019-05-09,5.75,1,241
1764095,"Beach side Kits, Large 1 Bedroom",9176799,Amy,,Kitsilano,49.27061,-123.15505,Entire home/apt,174,30,67,2017-10-09,1.02,1,173
1768817,SoMa Suite - Main Street Cool,9041076,Lynn,,Riley Park,49.2442,-123.10476,Entire home/apt,101,30,63,2019-04-29,0.98,2,238
1773753,Modern Apartment in Mount Pleasant,1427066,Richard,,Mount Pleasant,49.26502,-123.10012,Entire home/apt,149,3,48,2019-04-28,0.71,1,0
1779139,Super central 2-bedroom garden suite with yard,7266807,Ashley,,Mount Pleasant,49.26178,-123.10484,Entire home/apt,119,3,55,2019-05-07,1.77,1,233
1815416,Bright Master Bedroom w/ Ensuite steps to Main St,9508751,Joe,,Riley Park,49.25156,-123.10131,Private room,50,30,22,2018-08-10,0.35,2,288
1820919,Film Industry loves this house! Cambie area.,7281178,Laura,,Mount Pleasant,49.26014,-123.11314,Entire home/apt,501,2,5,2019-05-04,0.08,1,266
1830733,Cozy Retreat - Strathcona,9575419,Elana & Claudio,,Downtown Eastside,49.27788,-123.08588,Entire home/apt,115,2,218,2019-05-04,3.27,3,238
1837488,AMAZING DOWNTOWN VIEW AND COSY STAY,9606143,Linda,,West End,49.28274,-123.1282,Entire home/apt,149,180,17,2019-01-01,0.30,1,206
1849632,QUIET Spacious Studio for Long-Term Single Tenancy,2930805,Jessica,,Sunset,49.22894,-123.10503,Entire home/apt,81,30,51,2019-04-09,0.77,2,132
1850984,Main Street loft w/ rooftop patio and view!,1007186,Bryn,,Mount Pleasant,49.26595,-123.09609,Entire home/apt,250,3,17,2019-01-02,0.26,1,0
1869071,156 One Bedroom in Downtown at The Electra,600607,Bruce,,Downtown,49.28094,-123.12507,Entire home/apt,94,32,3,2018-10-31,0.07,51,23
1898584,Tinseltown Apartment,9862171,John,,Downtown Eastside,49.28059,-123.10506,Entire home/apt,68,90,29,2017-09-29,0.44,2,109
1936740,Luxury affordable monthly stay in 1 BR,5510458,Alison,,Shaughnessy,49.25651,-123.1457,Entire home/apt,70,30,0,,,1,224
1936916,Cozy Quiet 1BD for Single Longer Term Guest,2930805,Jessica,,Oakridge,49.22791,-123.10702,Entire home/apt,90,30,90,2018-08-19,1.37,2,172
1937255,Garden Suite off Commercial Drive!,9288157,Tamar,,Grandview-Woodland,49.27764,-123.06642,Entire home/apt,125,2,168,2019-05-06,2.57,2,126
1937296,Welwyn House,6707532,Jessy,,Kensington-Cedar Cottage,49.255,-123.06858,Entire home/apt,160,2,3,2017-08-09,0.07,2,71
1950491,Enjoy our trendy neighbourhood close to transit,9452051,Sandra,,Riley Park,49.2536,-123.11062,Entire home/apt,130,2,40,2019-04-28,0.60,2,39
1950844,Stylish and Modern 2Bed West End Suite!,1469405,Phil,,West End,49.28888,-123.13705,Entire home/apt,350,2,6,2019-05-06,5.14,1,51
1954173,December 2019 Sublet on Cherry-Blossom Street,1257898,Suez,,Grandview-Woodland,49.27057,-123.06234,Entire home/apt,107,30,5,2017-06-06,0.09,1,193
1961440,Yaletown 1 Br Condo Monthly Only,878531,Samy,,Downtown,49.2742,-123.12707,Entire home/apt,134,30,1,2019-01-31,0.29,1,210
1962072,Lovely townhouse near VGH and public transit,3580181,Adele,,Mount Pleasant,49.25904,-123.10843,Entire home/apt,200,3,1,2015-12-26,0.02,1,2
1962443,1 Bedroom in Kits Point beach house,9553611,Colleen,,Kitsilano,49.27773,-123.14733,Private room,50,3,91,2019-05-13,1.89,1,27
1970354,Family friendly & centrally located,10174262,Tiffany & Michael,,Kerrisdale,49.22645,-123.14123,Entire home/apt,132,2,83,2019-05-06,1.33,1,278
1995592,"Charming ""Kitsilano Family Place""",10285482,Allan And Ellen,,Kitsilano,49.26223,-123.16406,Private room,110,2,212,2019-05-05,3.20,1,175
2003897,GREAT SUITE w GARDEN PATIO!  CENTRALLY LOCATED!!,10317553,Rita,,Fairview,49.26172,-123.11698,Entire home/apt,119,120,3,2014-02-03,0.05,1,223
2008047,Amazing View from a Modern Loft,7745079,Chad,,Strathcona,49.28512,-123.09759,Entire home/apt,160,3,53,2018-08-19,0.89,1,227
2011559,Sunny family-friendly house in Kits,9372276,Rica,,Kitsilano,49.25974,-123.15907,Entire home/apt,675,5,21,2019-01-06,0.60,1,37
2012864,Modern 1 bed w/ patio & park views,10355717,Thomas,,Downtown,49.2788,-123.1061,Entire home/apt,178,1,52,2019-04-21,1.26,3,87
2033597,Private queen bedroom semi-private bath near UBC.,10439026,Janice,,West Point Grey,49.25984,-123.21266,Private room,75,2,33,2019-05-11,2.02,1,28
2034003,Huge & Unique 900 sqft Yaletown,10440909,Aaron & Heather,,Downtown,49.27686,-123.12576,Entire home/apt,220,30,30,2015-12-30,0.45,1,128
2041582,"Kits Point, welcoming and bright",1728615,Francois,,Kitsilano,49.27468,-123.14642,Entire home/apt,350,3,179,2019-05-05,2.96,1,68
2042431,Yaletown 1BD Condo @ Homer & Robson,9582918,Sandy,,Downtown,49.27816,-123.11829,Entire home/apt,136,30,118,2019-04-10,1.83,1,278
2055456,Comfortable room available in East Vancouver,1886797,Carrol,,Kensington-Cedar Cottage,49.2398,-123.08463,Private room,34,30,4,2019-04-27,0.34,2,165
2056676,Cozy Modern apartment in Yaletown,7338933,Sadiq,,Downtown,49.27376,-123.11639,Entire home/apt,117,30,86,2018-09-02,1.32,2,264
2076269,Cozy Room On Hip East Side,6329283,Ruby,,Kensington-Cedar Cottage,49.25612,-123.08068,Private room,34,30,15,2018-12-27,0.25,4,49
2092610,A spacious modern apartment,1172047,Trevor,,Mount Pleasant,49.26664,-123.09555,Entire home/apt,130,30,24,2019-03-31,0.38,2,184
2109035,small room with single bed by beach,10571680,Paolo,,Kitsilano,49.26732,-123.1613,Private room,59,31,4,2015-09-14,0.07,1,312
2163742,Garden Patio condo near Downtown transit central,5656886,B,,Grandview-Woodland,49.26316,-123.07424,Private room,50,2,98,2019-04-26,1.58,2,155
2168943,South Granville 2 bedroom townhome,11065739,Catherine,,Fairview,49.25993,-123.14404,Entire home/apt,174,7,14,2018-03-19,0.22,1,0
2183209,Kitsilano PENTHOUSE,11132986,Daniel,,Kitsilano,49.26635,-123.15759,Entire home/apt,209,5,74,2019-05-04,1.21,1,285
2188113,5 star Luxury ShangriLa hotel condo,477297,Hanna & Michael,,West End,49.28503,-123.12318,Entire home/apt,301,30,34,2019-01-14,0.55,1,329
2209045,Excellent  Rooms Centrally Located,2456973,Jeanette,,Fairview,49.25893,-123.13171,Private room,90,30,6,2018-09-01,0.11,6,317
2216062,Bright Kitsilano Garden Apartment,11304608,Julie,,Kitsilano,49.27043,-123.18425,Entire home/apt,85,30,39,2018-09-29,0.66,1,0
2237295,Bed in Yaletown tops all neighborhoods,11423475,Gule,,Downtown,49.27966,-123.12196,Shared room,75,31,62,2018-09-19,2.55,3,365
2267569,"2BD/2BA, West End Apt. with a View",6818695,Alissa,,West End,49.28635,-123.12687,Entire home/apt,164,30,181,2019-03-30,2.84,2,286
2272521,3 bedroom house in Strathcona,3747829,Tina,,Downtown Eastside,49.28106,-123.07819,Entire home/apt,400,3,2,2018-08-25,0.22,1,0
2273028,2BDR Downtown w/ Parking,4292229,Adam & Sophie,,Downtown,49.28847,-123.12321,Entire home/apt,199,90,295,2019-05-07,4.63,1,23
2273714,Charming Apartment just off Commercial Drive,1710238,Donne,,Grandview-Woodland,49.27224,-123.06931,Entire home/apt,200,2,35,2019-04-28,0.57,1,2
2278806,PRIVATE FURNISHED ROOM,11636964,Raymond,,Victoria-Fraserview,49.2255,-123.05524,Private room,50,30,14,2019-04-06,0.23,2,60
2282114,The Perfect Place For Your Next Family Vacation,19916,Cathy + Tom,,Dunbar Southlands,49.23933,-123.18119,Entire home/apt,501,10,14,2019-03-20,0.27,2,209
2285007,"2br Gastown Condo w/ Hot Tub, Sauna & Free Parking",845865,Mike,,Downtown,49.27884,-123.10686,Entire home/apt,275,3,58,2018-09-17,0.91,1,0
2299515,Z - Modern Yaletown · ✪ Nº 1 in Van☀Netflix-Wi-Fi✪,5268156,Sharon & Allan,,Downtown,49.27917,-123.12402,Entire home/apt,138,30,93,2018-11-22,1.48,5,198
2305147,Magazine Featured - Walk Everywhere!,11773942,Ness,,Mount Pleasant,49.26037,-123.09784,Entire home/apt,195,4,14,2019-01-02,0.41,1,0
2315217,Modern Furnished private 1 Bed+Den,1200456,Nala,,Killarney,49.22903,-123.03721,Entire home/apt,307,1,0,,,8,1
2324620,Room in Mount Pleasant,6624242,Jonathan And Marie,,Mount Pleasant,49.26065,-123.08573,Private room,75,2,74,2019-05-06,1.18,2,45
2326265,3bdr in Dunbar Village with a View,11883405,Missjudy,,Dunbar Southlands,49.24239,-123.18399,Entire home/apt,160,30,0,,,3,180
2326272,Cozy 2b garden suite Dunbar Village,11883405,Missjudy,,Dunbar Southlands,49.24281,-123.18437,Entire home/apt,145,30,1,2015-11-18,0.02,3,309
2346069,Downtown Vancouver Penthouse,812661,Andrew,,Downtown,49.27544,-123.11481,Entire home/apt,136,30,8,2017-06-30,0.13,1,285
2361393,New Cozy Suite near Grays Park,366483,Michelle,,Kensington-Cedar Cottage,49.24087,-123.08623,Entire home/apt,111,30,118,2019-04-27,2.00,1,234
2400461,Lakeside Modern Architectural Home,2655554,Kristen,,Kensington-Cedar Cottage,49.25958,-123.06555,Entire home/apt,340,30,12,2018-10-20,0.23,2,293
2430682,2 BDRM Apt near Kits beach-Spacious & Comfortable,12423108,Alexis,,Kitsilano,49.27059,-123.15025,Entire home/apt,82,2,72,2018-08-22,1.21,1,61
2439607,2 BR Character Home Duplex Central Van,12470855,Nicole,,Riley Park,49.25497,-123.10985,Entire home/apt,250,5,0,,,1,92
2446828,Big Orange House,9080044,Geoff,,Mount Pleasant,49.25866,-123.09149,Entire home/apt,150,2,189,2019-05-05,3.25,1,232
2454353,Vancouver Quality Coach House,10997524,Mark & Fran,,Kensington-Cedar Cottage,49.23777,-123.08696,Entire home/apt,125,30,180,2018-10-28,2.88,1,0
2460888,The Perfect Cozy 1 BD Getaway,271746,Ovey,,Downtown,49.27766,-123.10856,Entire home/apt,235,2,6,2018-10-04,0.10,1,87
2466134,Luxury Downtown Apartment,8136828,Ali,,Downtown,49.28112,-123.11665,Entire home/apt,250,30,5,2018-08-21,0.09,1,142
2468591,Marinaside Ocean View Apartment - Yaletown,8999638,Heidi,,Downtown,49.27426,-123.11788,Entire home/apt,301,30,8,2018-08-06,0.17,4,338
2496467,Private Room & Bath in Beautiful Kitsilano Home,9977019,Karin,,Arbutus Ridge,49.25645,-123.15927,Private room,75,2,126,2019-05-09,2.06,2,297
2502137,New Edwardian home,7110433,Suzanna,,Mount Pleasant,49.2584,-123.08486,Entire home/apt,119,30,44,2018-09-01,0.73,1,239
2507746,# 314 -Extended Stay Vancouver,1311952,Zul,,Mount Pleasant,49.26508,-123.08538,Entire home/apt,93,30,19,2018-08-28,0.33,9,360
2520259,Main street garden suite,1334665,Gaëlle And James,,Riley Park,49.24797,-123.09666,Entire home/apt,90,30,6,2017-07-04,0.11,2,214
2526991,"2B/2B/P - Prime Location, Heart of Yaletown + View",8999638,Heidi,,Downtown,49.27824,-123.12129,Entire home/apt,550,14,26,2019-04-24,0.42,4,315
2532975,Beautiful spacious Garden suite  w/patio,988889,Mireille,,Hastings-Sunrise,49.28498,-123.05299,Entire home/apt,99,5,38,2018-08-10,0.63,2,11
2557846,lovely room steps from the drive,266812,Lisa,,Grandview-Woodland,49.27023,-123.06607,Private room,85,1,21,2018-09-16,0.34,4,72
2557893,"private room, steps from the drive",266812,Lisa,,Grandview-Woodland,49.26879,-123.06446,Private room,81,1,31,2015-09-11,0.51,4,41
2570965,"Total Privacy & Separate Entry in a Clean, Curated Space",19916,Cathy + Tom,,Dunbar Southlands,49.239,-123.18096,Entire home/apt,125,2,316,2019-05-10,5.17,2,9
2576878,"Bright 1 bed suite, great location",4217281,Jennifer,,Fairview,49.25727,-123.12362,Entire home/apt,81,30,4,2015-07-05,0.07,3,254
2586802,Shopping Central!,13245489,Kate,,West End,49.28615,-123.12813,Private room,140,2,148,2019-05-06,2.42,1,147
2592307,Ann's Place,13270979,Ann,,South Cambie,49.25027,-123.11721,Entire home/apt,111,1,446,2019-05-11,7.31,1,214
2601715,Self-Contained 1 Bedroom Suite with private entry,13304931,The Redmond Family,,Dunbar Southlands,49.23762,-123.18526,Entire home/apt,121,7,4,2018-07-06,0.13,2,9
2632171,Yvette's place 3,13480596,Yvette,,Hastings-Sunrise,49.28826,-123.04095,Private room,50,1,47,2019-05-06,0.75,3,364
2644110,Modern 2 Level Loft in East Van,9060366,Marc,,Grandview-Woodland,49.28402,-123.0657,Entire home/apt,110,6,22,2018-10-27,0.36,1,0
2653578,LOCATION!!! RENOVATED!!! SLEEPS 2-4!!,13584295,Breanna,,Downtown,49.27847,-123.12307,Entire home/apt,169,1,110,2019-05-07,6.19,1,156
2658803,"266  -2 bedroom /sleeps 4 ""The Electra"" Downtown",600607,Bruce,,Downtown,49.28089,-123.12511,Entire home/apt,117,30,15,2017-12-28,0.25,51,27
2666430,Room in family home near UBC,13647506,Don & Trenna,,Dunbar Southlands,49.23266,-123.1811,Private room,90,1,8,2019-04-26,0.14,2,11
2669445,Laneway Home with a view,13664708,De,,West Point Grey,49.27102,-123.20978,Entire home/apt,86,30,7,2018-06-09,0.12,1,264
2672380,Amazing neighbourhood!,13682119,Stephanie,,Dunbar Southlands,49.2498,-123.18913,Entire home/apt,246,5,11,2018-08-12,0.19,1,0
2675179,Stroll to Granville Island from a Modern Kitsilano House,11742636,Adrianne,,Kitsilano,49.27331,-123.15198,Entire home/apt,450,3,75,2019-01-29,1.24,2,233
2703279,Kits Pt. Waterfront 3 Bedroom Home,11742636,Adrianne,,Kitsilano,49.2738,-123.15224,Entire home/apt,501,3,100,2019-05-06,1.65,2,260
2707307,Luxury water front in Yaletown,9041741,Saba,,Downtown,49.27526,-123.1116,Entire home/apt,295,30,3,2016-09-15,0.05,3,57
2709965,"Lakeside Manor, Room with a View!",13868691,Kat,,Kensington-Cedar Cottage,49.25722,-123.06636,Private room,75,1,74,2019-03-10,1.29,3,284
2714618,Gastown/Chinatown/DowntownVancouver,13891699,Karen,,Downtown,49.28054,-123.1086,Entire home/apt,299,1,220,2019-05-10,3.60,1,262
2722632,Upscale Garden Suite Close to UBC,13932306,Robyn,,Dunbar Southlands,49.23186,-123.1888,Entire home/apt,119,7,28,2018-08-31,0.46,1,242
